filename,target,split
real_03182,0,test
real_03185,0,valid
real_03186,0,train
real_03187,0,test
real_03188,0,train
real_03189,0,train
real_03190,0,train
real_03191,0,test
real_03192,0,test
real_03193,0,train
real_03194,0,train
real_03196,0,train
real_03198,0,test
real_03199,0,train
real_03202,0,train
real_03203,0,train
real_03204,0,train
real_03205,0,train
real_03206,0,train
real_03207,0,train
real_03208,0,train
real_03209,0,test
real_03210,0,train
real_03211,0,train
real_03212,0,test
real_03213,0,test
real_03214,0,test
real_03215,0,test
real_03216,0,train
real_03217,0,train
real_03219,0,train
real_03221,0,test
real_03222,0,test
real_03223,0,train
real_03224,0,train
real_03225,0,train
real_03226,0,train
real_03228,0,test
real_03229,0,train
real_03230,0,train
real_03231,0,test
real_03232,0,train
real_03233,0,train
real_03234,0,train
real_03235,0,test
real_03237,0,train
real_03238,0,test
real_03239,0,train
real_03240,0,test
real_03241,0,train
real_03242,0,train
real_03244,0,test
real_03245,0,train
real_03246,0,train
real_03247,0,train
real_03248,0,test
real_03249,0,train
real_03250,0,train
real_03251,0,train
real_03252,0,test
real_03253,0,train
real_03255,0,train
real_03256,0,test
real_03257,0,test
real_03258,0,train
real_03259,0,train
real_03260,0,train
real_03261,0,train
real_03263,0,train
real_03264,0,train
real_03265,0,train
real_03266,0,train
real_03268,0,train
real_03269,0,test
real_03270,0,train
real_03272,0,train
real_03273,0,train
real_03274,0,train
real_03275,0,train
real_03276,0,train
real_03277,0,train
real_03278,0,train
real_03280,0,train
real_03281,0,train
real_03283,0,train
real_03286,0,test
real_03287,0,train
real_03289,0,train
real_03290,0,train
real_03291,0,test
real_03292,0,train
real_03294,0,train
real_03295,0,train
real_03296,0,train
real_03297,0,train
real_03298,0,test
real_03299,0,train
real_03300,0,train
real_03301,0,train
real_03302,0,train
real_03304,0,train
real_03306,0,train
real_03307,0,train
real_03309,0,train
real_03310,0,train
real_03311,0,train
real_03312,0,test
real_03313,0,train
real_03315,0,test
real_03316,0,test
real_03317,0,train
real_03318,0,train
real_03319,0,train
real_03320,0,test
real_03322,0,train
real_03325,0,test
real_03326,0,train
real_03327,0,train
real_03330,0,train
real_03331,0,train
real_03332,0,train
real_03333,0,train
real_03335,0,train
real_03336,0,train
real_03337,0,train
real_03338,0,train
real_03340,0,train
real_03341,0,train
real_03342,0,test
real_03344,0,train
real_03345,0,test
real_03346,0,test
real_03347,0,train
real_03349,0,test
real_03350,0,train
real_03351,0,train
real_03352,0,train
real_03354,0,train
real_03356,0,train
real_03357,0,train
real_03358,0,train
real_03359,0,train
real_03360,0,train
real_03362,0,train
real_03364,0,train
real_03365,0,train
real_03366,0,train
real_03367,0,train
real_03368,0,train
real_03369,0,train
real_03370,0,train
real_03371,0,test
real_03372,0,train
real_03373,0,train
real_03374,0,test
real_03375,0,train
real_03376,0,train
real_03377,0,valid
real_03378,0,train
real_03379,0,train
real_03380,0,train
real_03381,0,train
real_03382,0,train
real_03383,0,train
real_03384,0,train
real_03385,0,train
real_03386,0,train
real_03387,0,test
real_03388,0,train
real_03392,0,train
real_03393,0,test
real_03395,0,train
real_03396,0,test
real_03397,0,valid
real_03399,0,test
real_03400,0,train
real_03401,0,train
real_03402,0,train
real_03403,0,train
real_03404,0,train
real_03405,0,test
real_03406,0,train
real_03407,0,test
real_03408,0,train
real_03409,0,train
real_03410,0,valid
real_03411,0,train
real_03412,0,train
real_03413,0,train
real_03416,0,train
real_03418,0,test
real_03420,0,train
real_03421,0,train
real_03422,0,test
real_03423,0,train
real_03424,0,train
real_03425,0,train
real_03426,0,train
real_03427,0,train
real_03428,0,train
real_03429,0,train
real_03430,0,train
real_03431,0,valid
real_03432,0,train
real_03434,0,train
real_03435,0,train
real_03436,0,train
real_03437,0,train
real_03438,0,train
real_03439,0,train
real_03440,0,train
real_03441,0,train
real_03442,0,train
real_03443,0,train
real_03444,0,test
real_03445,0,train
real_03446,0,train
real_03447,0,test
real_03448,0,valid
real_03449,0,test
real_03450,0,train
real_03451,0,test
real_03453,0,train
real_03455,0,train
real_03456,0,train
real_03458,0,train
real_03459,0,train
real_03461,0,train
real_03462,0,train
real_03463,0,test
real_03464,0,valid
real_03465,0,train
real_03466,0,train
real_03467,0,train
real_03468,0,train
real_03469,0,train
real_03470,0,train
real_03471,0,test
real_03472,0,train
real_03473,0,train
real_03475,0,test
real_03477,0,train
real_03478,0,test
real_03479,0,train
real_03480,0,test
real_03481,0,train
real_03482,0,train
real_03484,0,train
real_03485,0,test
real_03486,0,test
real_03487,0,train
real_03488,0,test
real_03489,0,train
real_03490,0,train
real_03491,0,train
real_03492,0,test
real_03495,0,train
real_03496,0,train
real_03497,0,train
real_03498,0,test
real_03499,0,valid
real_03500,0,train
real_03501,0,test
real_03502,0,test
real_03503,0,train
real_03504,0,train
real_03505,0,train
real_03506,0,train
real_03507,0,train
real_03509,0,test
real_03511,0,valid
real_03512,0,train
real_03513,0,test
real_03514,0,test
real_03516,0,train
real_03517,0,train
real_03518,0,train
real_03519,0,train
real_03520,0,train
real_03521,0,train
real_03522,0,train
real_03523,0,train
real_03524,0,train
real_03525,0,train
real_03526,0,train
real_03527,0,train
real_03529,0,train
real_03530,0,train
real_03531,0,train
real_03532,0,train
real_03534,0,valid
real_03535,0,train
real_03536,0,train
real_03537,0,train
real_03538,0,train
real_03539,0,train
real_03540,0,train
real_03541,0,test
real_03543,0,test
real_03544,0,train
real_03545,0,train
real_03547,0,train
real_03548,0,train
real_03549,0,train
real_03550,0,train
real_03551,0,train
real_03552,0,train
real_03554,0,train
real_03555,0,train
real_03556,0,train
real_03557,0,test
real_03559,0,train
real_03560,0,train
real_03561,0,test
real_03562,0,train
real_03563,0,train
real_03564,0,train
real_03565,0,train
real_03566,0,train
real_03567,0,train
real_03568,0,test
real_03569,0,train
real_03570,0,train
real_03571,0,train
real_03572,0,train
real_03573,0,train
real_03574,0,train
real_03575,0,train
real_03576,0,train
real_03577,0,test
real_03578,0,train
real_03580,0,test
real_03581,0,train
real_03583,0,train
real_03584,0,train
real_03585,0,test
real_03586,0,train
real_03587,0,train
real_03588,0,train
real_03590,0,train
real_03591,0,train
real_03592,0,train
real_03593,0,train
real_03594,0,train
real_03595,0,train
real_03596,0,train
real_03597,0,train
real_03598,0,test
real_03600,0,train
real_03601,0,train
real_03602,0,train
real_03603,0,train
real_03604,0,train
real_03606,0,train
real_03608,0,train
real_03610,0,train
real_03611,0,train
real_03612,0,train
real_03613,0,train
real_03614,0,train
real_03615,0,test
real_03616,0,train
real_03617,0,train
real_03619,0,test
real_03620,0,train
real_03622,0,train
real_03623,0,train
real_03624,0,train
real_03625,0,train
real_03626,0,test
real_03627,0,train
real_03628,0,train
real_03629,0,train
real_03630,0,train
real_03631,0,test
real_03632,0,train
real_03633,0,train
real_03635,0,train
real_03636,0,train
real_03637,0,train
real_03638,0,train
real_03639,0,train
real_03640,0,train
real_03641,0,train
real_03643,0,train
real_03644,0,train
real_03645,0,test
real_03646,0,train
real_03648,0,test
real_03649,0,train
real_03650,0,train
real_03652,0,test
real_03653,0,train
real_03654,0,train
real_03655,0,train
real_03656,0,train
real_03657,0,train
real_03658,0,train
real_03659,0,train
real_03660,0,train
real_03661,0,train
real_03664,0,train
real_03665,0,train
real_03667,0,train
real_03668,0,test
real_03669,0,train
real_03670,0,train
real_03671,0,train
real_03672,0,train
real_03673,0,train
real_03674,0,train
real_03675,0,train
real_03676,0,test
real_03677,0,train
real_03678,0,train
real_03679,0,train
real_03680,0,train
real_03681,0,train
real_03682,0,test
real_03684,0,train
real_03686,0,train
real_03687,0,train
real_03688,0,valid
real_03689,0,valid
real_03690,0,train
real_03691,0,train
real_03692,0,test
real_03695,0,train
real_03696,0,train
real_03697,0,train
real_03698,0,train
real_03699,0,train
real_03701,0,train
real_03702,0,train
real_03703,0,train
real_03704,0,train
real_03705,0,train
real_03706,0,train
real_03707,0,train
real_03708,0,test
real_03709,0,train
real_03710,0,train
real_03711,0,train
real_03712,0,train
real_03714,0,valid
real_03715,0,train
real_03716,0,train
real_03717,0,train
real_03718,0,test
real_03719,0,train
real_03720,0,train
real_03721,0,train
real_03722,0,train
real_03723,0,test
real_03724,0,train
real_03725,0,train
real_03726,0,test
real_03727,0,train
real_03728,0,train
real_03729,0,train
real_03732,0,train
real_03734,0,train
real_03735,0,test
real_03736,0,train
real_03737,0,train
real_03738,0,train
real_03739,0,train
real_03740,0,train
real_03741,0,test
real_03742,0,train
real_03743,0,test
real_03744,0,train
real_03745,0,train
real_03746,0,train
real_03747,0,train
real_03748,0,train
real_03750,0,train
real_03751,0,train
real_03752,0,train
real_03753,0,train
real_03755,0,test
real_03756,0,test
real_03757,0,test
real_03758,0,test
real_03759,0,train
real_03760,0,test
real_03762,0,train
real_03763,0,test
real_03764,0,train
real_03765,0,train
real_03766,0,test
real_03767,0,train
real_03768,0,train
real_03769,0,train
real_03771,0,train
real_03772,0,train
real_03773,0,train
real_03774,0,train
real_03775,0,valid
real_03778,0,train
real_03779,0,train
real_03780,0,train
real_03781,0,train
real_03782,0,train
real_03783,0,train
real_03784,0,train
real_03786,0,train
real_03787,0,train
real_03788,0,test
real_03789,0,train
real_03790,0,train
real_03791,0,test
real_03793,0,train
real_03794,0,train
real_03795,0,train
real_03796,0,train
real_03797,0,test
real_03798,0,test
real_03799,0,train
real_03800,0,train
real_03801,0,test
real_03802,0,train
real_03803,0,train
real_03804,0,train
real_03806,0,train
real_03807,0,train
real_03808,0,train
real_03809,0,train
real_03810,0,train
real_03811,0,train
real_03812,0,train
real_03813,0,train
real_03814,0,train
real_03815,0,train
real_03816,0,train
real_03817,0,train
real_03818,0,train
real_03819,0,train
real_03820,0,train
real_03821,0,train
real_03822,0,test
real_03823,0,train
real_03824,0,train
real_03825,0,valid
real_03826,0,test
real_03827,0,train
real_03828,0,train
real_03829,0,train
real_03830,0,train
real_03831,0,train
real_03832,0,train
real_03833,0,test
real_03834,0,train
real_03835,0,test
real_03836,0,train
real_03837,0,train
real_03838,0,valid
real_03839,0,train
real_03840,0,train
real_03841,0,train
real_03842,0,train
real_03843,0,train
real_03844,0,train
real_03845,0,train
real_03846,0,train
real_03847,0,train
real_03848,0,train
real_03849,0,train
real_03850,0,train
real_03851,0,test
real_03853,0,train
real_03854,0,train
real_03855,0,train
real_03857,0,train
real_03858,0,train
real_03859,0,train
real_03861,0,test
real_03864,0,train
real_03865,0,train
real_03866,0,test
real_03867,0,test
real_03868,0,test
real_03870,0,train
real_03871,0,test
real_03872,0,train
real_03873,0,train
real_03874,0,train
real_03875,0,train
real_03876,0,train
real_03877,0,train
real_03879,0,train
real_03880,0,train
real_03882,0,train
real_03883,0,train
real_03884,0,train
real_03885,0,train
real_03886,0,train
real_03887,0,train
real_03888,0,train
real_03889,0,train
real_03890,0,test
real_03891,0,test
real_03892,0,valid
real_03893,0,train
real_03894,0,train
real_03897,0,train
real_03898,0,valid
real_03899,0,test
real_03900,0,train
real_03901,0,train
real_03904,0,train
real_03905,0,train
real_03906,0,test
real_03907,0,train
real_03908,0,test
real_03909,0,train
real_03910,0,train
real_03912,0,train
real_03913,0,train
real_03914,0,train
real_03915,0,train
real_03917,0,train
real_03919,0,train
real_03920,0,train
real_03921,0,train
real_03922,0,train
real_03923,0,train
real_03924,0,test
real_03925,0,train
real_03926,0,train
real_03927,0,train
real_03928,0,train
real_03929,0,train
real_03930,0,test
real_03931,0,test
real_03932,0,train
real_03933,0,train
real_03934,0,test
real_03935,0,train
real_03936,0,train
real_03937,0,test
real_03938,0,train
real_03939,0,train
real_03940,0,train
real_03941,0,train
real_03942,0,train
real_03943,0,train
real_03944,0,train
real_03945,0,test
real_03946,0,train
real_03947,0,train
real_03948,0,train
real_03949,0,train
real_03950,0,test
real_03951,0,valid
real_03952,0,train
real_03953,0,train
real_03954,0,test
real_03956,0,train
real_03957,0,train
real_03958,0,test
real_03959,0,train
real_03960,0,test
real_03961,0,train
real_03963,0,test
real_03964,0,train
real_03965,0,valid
real_03966,0,test
real_03967,0,train
real_03968,0,train
real_03969,0,train
real_03971,0,train
real_03972,0,train
real_03973,0,train
real_03974,0,test
real_03975,0,test
real_03976,0,train
real_03977,0,test
real_03978,0,test
real_03979,0,test
real_03980,0,train
real_03981,0,train
real_03982,0,train
real_03983,0,train
real_03984,0,test
real_03985,0,train
real_03986,0,valid
real_03987,0,train
real_03989,0,train
real_03990,0,train
real_03991,0,test
real_03992,0,train
real_03993,0,train
real_03994,0,test
real_03996,0,train
real_03997,0,test
real_03998,0,train
real_03999,0,train
real_04000,0,train
real_04001,0,test
real_04002,0,train
real_04003,0,train
real_04004,0,train
real_04005,0,test
real_04006,0,test
real_04008,0,test
real_04009,0,train
real_04011,0,train
real_04012,0,train
real_04013,0,train
real_04015,0,test
real_04016,0,test
real_04017,0,train
real_04018,0,train
real_04019,0,train
real_04020,0,train
real_04022,0,train
real_04023,0,train
real_04024,0,test
real_04025,0,train
real_04026,0,train
real_04027,0,train
real_04028,0,train
real_04029,0,train
real_04030,0,test
real_04031,0,train
real_04032,0,valid
real_04033,0,train
real_04034,0,test
real_04035,0,train
real_04036,0,train
real_04038,0,test
real_04039,0,train
real_04040,0,train
real_04041,0,train
real_04042,0,train
real_04044,0,test
real_04045,0,train
real_04046,0,train
real_04047,0,train
real_04048,0,train
real_04049,0,train
real_04050,0,train
real_04051,0,test
real_04052,0,train
real_04053,0,train
real_04054,0,train
real_04055,0,valid
real_04056,0,train
real_04057,0,train
real_04059,0,train
real_04060,0,train
real_04061,0,test
real_04063,0,train
real_04064,0,train
real_04065,0,train
real_04066,0,train
real_04067,0,train
real_04068,0,train
real_04069,0,test
real_04070,0,test
real_04071,0,train
real_04072,0,test
real_04073,0,test
real_04074,0,train
real_04075,0,train
real_04077,0,train
real_04078,0,train
real_04079,0,train
real_04080,0,train
real_04082,0,train
real_04083,0,test
real_04084,0,test
real_04085,0,test
real_04086,0,train
real_04087,0,train
real_04088,0,train
real_04089,0,train
real_04090,0,train
real_04091,0,train
real_04092,0,train
real_04093,0,train
real_04095,0,train
real_04096,0,test
real_04097,0,test
real_04098,0,train
real_04099,0,train
real_04100,0,train
real_04101,0,train
real_04102,0,train
real_04103,0,train
real_04105,0,train
real_04106,0,test
real_04108,0,train
real_04110,0,train
real_04111,0,train
real_04113,0,test
real_04114,0,train
real_04115,0,train
real_04116,0,train
real_04118,0,train
real_04119,0,train
real_04120,0,train
real_04121,0,train
real_04122,0,train
real_04123,0,test
real_04124,0,valid
real_04125,0,train
real_04126,0,test
real_04127,0,train
real_04128,0,test
real_04129,0,test
real_04130,0,train
real_04131,0,train
real_04132,0,train
real_04133,0,test
real_04135,0,train
real_04136,0,train
real_04137,0,train
real_04138,0,train
real_04139,0,train
real_04140,0,train
real_04141,0,train
real_04142,0,train
real_04143,0,test
real_04144,0,test
real_04145,0,train
real_04146,0,train
real_04147,0,train
real_04148,0,train
real_04149,0,train
real_04150,0,test
real_04151,0,train
real_04152,0,valid
real_04153,0,train
real_04154,0,train
real_04155,0,train
real_04156,0,train
real_04158,0,train
real_04159,0,test
real_04160,0,train
real_04161,0,train
real_04162,0,test
real_04163,0,train
real_04164,0,train
real_04165,0,train
real_04166,0,train
real_04167,0,train
real_04168,0,train
real_04169,0,train
real_04170,0,train
real_04172,0,train
real_04173,0,train
real_04174,0,train
real_04176,0,train
real_04177,0,train
real_04178,0,train
real_04179,0,train
real_04180,0,train
real_04181,0,train
real_04182,0,train
real_04183,0,train
real_04184,0,valid
real_04185,0,train
real_04186,0,train
real_04187,0,test
real_04188,0,train
real_04189,0,test
real_04190,0,train
real_04192,0,train
real_04193,0,train
real_04194,0,train
real_04195,0,valid
real_04196,0,train
real_04199,0,train
real_04200,0,test
real_04201,0,train
real_04202,0,train
real_04203,0,train
real_04204,0,train
real_04205,0,test
real_04206,0,train
real_04207,0,train
real_04208,0,train
real_04209,0,train
real_04210,0,test
real_04211,0,train
real_04212,0,train
real_04213,0,train
real_04214,0,train
real_04215,0,train
real_04216,0,train
real_04217,0,train
real_04218,0,train
real_04219,0,train
real_04220,0,valid
real_04221,0,train
real_04222,0,test
real_04223,0,train
real_04224,0,train
real_04225,0,test
real_04226,0,train
real_04227,0,train
real_04228,0,test
real_04229,0,test
real_04231,0,train
real_04232,0,test
real_04233,0,train
real_04234,0,train
real_04235,0,train
real_04236,0,train
real_04237,0,train
real_04238,0,train
real_04239,0,train
real_04242,0,train
real_04243,0,train
real_04244,0,train
real_04245,0,test
real_04246,0,train
real_04247,0,train
real_04248,0,test
real_04249,0,test
real_04250,0,train
real_04251,0,test
real_04252,0,train
real_04253,0,train
real_04254,0,train
real_04255,0,train
real_04256,0,train
real_04257,0,train
real_04258,0,train
real_04259,0,train
real_04260,0,train
real_04261,0,valid
real_04262,0,train
real_04263,0,test
real_04264,0,train
real_04266,0,train
real_04267,0,test
real_04268,0,test
real_04269,0,test
real_04270,0,test
real_04271,0,test
real_04272,0,train
real_04273,0,train
real_04274,0,test
real_04275,0,train
real_04276,0,train
real_04277,0,train
real_04278,0,train
real_04279,0,train
real_04280,0,train
real_04281,0,train
real_04282,0,train
real_04283,0,test
real_04284,0,valid
real_04285,0,train
real_04286,0,train
real_04287,0,test
real_04288,0,train
real_04289,0,train
real_04290,0,test
real_04291,0,train
real_04292,0,train
real_04294,0,test
real_04295,0,train
real_04296,0,train
real_04298,0,train
real_04299,0,test
real_04300,0,train
real_04301,0,train
real_04302,0,train
real_04303,0,test
real_04304,0,train
real_04305,0,train
real_04306,0,train
real_04307,0,train
real_04308,0,train
real_04309,0,train
real_04310,0,test
real_04311,0,train
real_04313,0,train
real_04314,0,valid
real_04315,0,train
real_04316,0,train
real_04318,0,train
real_04320,0,train
real_04321,0,train
real_04322,0,train
real_04323,0,test
real_04324,0,train
real_04325,0,train
real_04326,0,train
real_04327,0,train
real_04328,0,train
real_04332,0,train
real_04333,0,train
real_04334,0,train
real_04335,0,train
real_04336,0,train
real_04337,0,test
real_04338,0,train
real_04340,0,train
real_04341,0,train
real_04342,0,train
real_04343,0,train
real_04344,0,train
real_04345,0,train
real_04346,0,test
real_04347,0,train
real_04348,0,train
real_04349,0,train
real_04350,0,train
real_04351,0,test
real_04352,0,test
real_04353,0,train
real_04356,0,train
real_04357,0,valid
real_04358,0,train
real_04359,0,test
real_04360,0,train
real_04361,0,test
real_04362,0,train
real_04363,0,train
real_04364,0,valid
real_04366,0,test
real_04367,0,train
real_04368,0,train
real_04369,0,train
real_04370,0,train
real_04371,0,train
real_04372,0,train
real_04374,0,train
real_04375,0,test
real_04376,0,test
real_04377,0,train
real_04379,0,test
real_04380,0,train
real_04381,0,train
real_04382,0,valid
real_04383,0,test
real_04384,0,train
real_04385,0,train
real_04386,0,train
real_04387,0,train
real_04389,0,train
real_04390,0,train
real_04391,0,test
real_04392,0,train
real_04393,0,train
real_04394,0,train
real_04395,0,train
real_04397,0,train
real_04398,0,test
real_04399,0,test
real_04400,0,train
real_04401,0,train
real_04402,0,test
real_04405,0,test
real_04406,0,test
real_04407,0,train
real_04408,0,train
real_04409,0,valid
real_04410,0,train
real_04411,0,train
real_04412,0,train
real_04413,0,train
real_04414,0,train
real_04415,0,train
real_04416,0,train
real_04417,0,train
real_04418,0,train
real_04419,0,train
real_04420,0,train
real_04421,0,train
real_04422,0,test
real_04425,0,train
real_04427,0,test
real_04428,0,train
real_04429,0,train
real_04430,0,train
real_04431,0,train
real_04432,0,train
real_04433,0,train
real_04434,0,train
real_04435,0,train
real_04436,0,train
real_04437,0,test
real_04438,0,train
real_04439,0,train
real_04440,0,train
real_04441,0,test
real_04442,0,train
real_04443,0,train
real_04444,0,train
real_04445,0,train
real_04446,0,train
real_04447,0,train
real_04448,0,train
real_04449,0,train
real_04450,0,train
real_04451,0,train
real_04452,0,train
real_04453,0,train
real_04454,0,test
real_04455,0,test
real_04456,0,train
real_04457,0,train
real_04458,0,train
real_04459,0,train
real_04460,0,test
real_04461,0,test
real_04462,0,train
real_04463,0,train
real_04464,0,train
real_04465,0,train
real_04467,0,train
real_04468,0,test
real_04469,0,train
real_04470,0,train
real_04471,0,train
real_04472,0,train
real_04473,0,train
real_04475,0,train
real_04476,0,train
real_04477,0,train
real_04478,0,train
real_04479,0,train
real_04480,0,train
real_04481,0,train
real_04482,0,train
real_04483,0,train
real_04484,0,train
real_04485,0,train
real_04486,0,test
real_04487,0,train
real_04489,0,train
real_04490,0,train
real_04492,0,train
real_04493,0,test
real_04495,0,train
real_04496,0,train
real_04497,0,train
real_04498,0,train
real_04499,0,train
real_04500,0,test
real_04501,0,train
real_04502,0,valid
real_04503,0,train
real_04504,0,train
real_04505,0,train
real_04506,0,valid
real_04507,0,train
real_04508,0,train
real_04509,0,train
real_04512,0,train
real_04513,0,train
real_04514,0,train
real_04515,0,test
real_04516,0,train
real_04517,0,train
real_04518,0,train
real_04519,0,train
real_04521,0,train
real_04522,0,train
real_04523,0,train
real_04524,0,train
real_04525,0,test
real_04526,0,test
real_04528,0,train
real_04529,0,test
real_04530,0,train
real_04531,0,train
real_04532,0,train
real_04533,0,train
real_04534,0,train
real_04535,0,train
real_04536,0,test
real_04537,0,train
real_04538,0,train
real_04539,0,train
real_04540,0,train
real_04541,0,train
real_04542,0,train
real_04543,0,train
real_04544,0,train
real_04545,0,train
real_04546,0,train
real_04547,0,train
real_04548,0,test
real_04550,0,train
real_04551,0,train
real_04552,0,train
real_04553,0,train
real_04555,0,train
real_04556,0,train
real_04557,0,train
real_04558,0,test
real_04559,0,train
real_04560,0,train
real_04561,0,train
real_04562,0,train
real_04563,0,train
real_04564,0,train
real_04565,0,train
real_04566,0,train
real_04567,0,test
real_04568,0,train
real_04569,0,test
real_04571,0,train
real_04572,0,train
real_04573,0,train
real_04574,0,train
real_04575,0,train
real_04576,0,test
real_04577,0,train
real_04579,0,train
real_04580,0,train
real_04581,0,train
real_04582,0,train
real_04583,0,train
real_04584,0,train
real_04585,0,test
real_04586,0,test
real_04587,0,train
real_04589,0,valid
real_04590,0,train
real_04591,0,train
real_04592,0,valid
real_04593,0,train
real_04595,0,train
real_04597,0,test
real_04598,0,train
real_04599,0,train
real_04600,0,train
real_04601,0,train
real_04602,0,train
real_04603,0,train
real_04604,0,train
real_04605,0,test
real_04606,0,train
real_04607,0,train
real_04608,0,train
real_04609,0,train
real_04610,0,train
real_04611,0,train
real_04612,0,train
real_04613,0,train
real_04614,0,train
real_04616,0,train
real_04618,0,train
real_04619,0,train
real_04622,0,valid
real_04623,0,train
real_04624,0,train
real_04625,0,train
real_04626,0,train
real_04627,0,test
real_04628,0,train
real_04629,0,train
real_04631,0,train
real_04632,0,train
real_04633,0,train
real_04634,0,test
real_04635,0,train
real_04637,0,train
real_04638,0,test
real_04639,0,train
real_04640,0,train
real_04641,0,train
real_04642,0,train
real_04643,0,train
real_04644,0,train
real_04646,0,train
real_04648,0,train
real_04649,0,test
real_04650,0,train
real_04651,0,test
real_04652,0,train
real_04653,0,train
real_04655,0,test
real_04657,0,test
real_04658,0,train
real_04659,0,train
real_04660,0,train
real_04661,0,train
real_04662,0,train
real_04663,0,train
real_04664,0,train
real_04669,0,train
real_04670,0,test
real_04671,0,train
real_04672,0,train
real_04673,0,train
real_04674,0,train
real_04675,0,train
real_04676,0,train
real_04677,0,train
real_04678,0,train
real_04679,0,valid
real_04680,0,train
real_04681,0,test
real_04682,0,train
real_04683,0,train
real_04685,0,test
real_04686,0,train
real_04687,0,train
real_04688,0,train
real_04689,0,train
real_04690,0,train
real_04691,0,train
real_04692,0,train
real_04693,0,test
real_04694,0,train
real_04695,0,valid
real_04696,0,train
real_04697,0,train
real_04698,0,train
real_04699,0,train
real_04701,0,train
real_04702,0,train
real_04704,0,test
real_04705,0,train
real_04706,0,train
real_04707,0,train
real_04708,0,valid
real_04710,0,valid
real_04711,0,train
real_04712,0,train
real_04713,0,train
real_04714,0,train
real_04715,0,train
real_04716,0,train
real_04717,0,train
real_04718,0,train
real_04719,0,train
real_04720,0,train
real_04721,0,test
real_04722,0,test
real_04724,0,train
real_04725,0,train
real_04726,0,train
real_04727,0,train
real_04728,0,test
real_04729,0,train
real_04731,0,train
real_04732,0,train
real_04733,0,train
real_04734,0,train
real_04735,0,train
real_04736,0,train
real_04737,0,train
real_04738,0,train
real_04739,0,train
real_04740,0,train
real_04741,0,test
real_04742,0,test
real_04743,0,train
real_04744,0,train
real_04747,0,train
real_04749,0,train
real_04750,0,train
real_04751,0,test
real_04752,0,train
real_04753,0,train
real_04754,0,train
real_04755,0,train
real_04756,0,train
real_04757,0,test
real_04758,0,train
real_04760,0,train
real_04761,0,train
real_04762,0,train
real_04763,0,valid
real_04764,0,train
real_04765,0,train
real_04766,0,train
real_04767,0,train
real_04768,0,train
real_04769,0,test
real_04770,0,train
real_04771,0,train
real_04772,0,train
real_04773,0,train
real_04774,0,train
real_04775,0,train
real_04776,0,train
real_04778,0,train
real_04779,0,train
real_04780,0,train
real_04781,0,train
real_04782,0,train
real_04783,0,train
real_04784,0,train
real_04785,0,test
real_04786,0,train
real_04787,0,train
real_04788,0,train
real_04789,0,train
real_04790,0,train
real_04791,0,train
real_04792,0,train
real_04793,0,test
real_04794,0,train
real_04795,0,train
real_04796,0,train
real_04797,0,train
real_04799,0,test
real_04800,0,train
real_04801,0,valid
real_04802,0,train
real_04803,0,train
real_04805,0,test
real_04807,0,train
real_04809,0,train
real_04810,0,train
real_04811,0,train
real_04812,0,train
real_04814,0,train
real_04815,0,train
real_04816,0,train
real_04818,0,test
real_04819,0,train
real_04820,0,train
real_04821,0,train
real_04822,0,test
real_04823,0,train
real_04824,0,train
real_04825,0,train
real_04826,0,train
real_04827,0,train
real_04828,0,train
real_04829,0,train
real_04830,0,test
real_04831,0,train
real_04832,0,train
real_04833,0,train
real_04834,0,test
real_04835,0,train
real_04836,0,train
real_04837,0,train
real_04838,0,train
real_04839,0,train
real_04840,0,test
real_04841,0,test
real_04843,0,train
real_04844,0,test
real_04845,0,test
real_04846,0,train
real_04847,0,train
real_04848,0,train
real_04849,0,train
real_04850,0,test
real_04851,0,train
real_04853,0,train
real_04854,0,train
real_04855,0,test
real_04857,0,test
real_04859,0,train
real_04860,0,train
real_04861,0,test
real_04862,0,train
real_04863,0,test
real_04864,0,train
real_04865,0,train
real_04866,0,train
real_04868,0,test
real_04869,0,train
real_04870,0,valid
real_04871,0,train
real_04872,0,test
real_04873,0,train
real_04875,0,test
real_04876,0,train
real_04877,0,train
real_04878,0,train
real_04879,0,train
real_04880,0,train
real_04881,0,train
real_04882,0,test
real_04883,0,train
real_04884,0,train
real_04885,0,train
real_04886,0,train
real_04887,0,train
real_04888,0,train
real_04889,0,train
real_04890,0,train
real_04891,0,train
real_04892,0,train
real_04894,0,test
real_04895,0,test
real_04896,0,test
real_04897,0,train
real_04898,0,test
real_04899,0,test
real_04901,0,train
real_04902,0,test
real_04903,0,train
real_04904,0,test
real_04905,0,train
real_04907,0,train
real_04908,0,train
real_04909,0,train
real_04910,0,train
real_04911,0,train
real_04913,0,test
real_04914,0,test
real_04915,0,train
real_04916,0,test
real_04917,0,train
real_04918,0,train
real_04920,0,train
real_04921,0,train
real_04922,0,test
real_04924,0,train
real_04925,0,train
real_04926,0,train
real_04928,0,train
real_04930,0,train
real_04931,0,train
real_04932,0,train
real_04933,0,train
real_04934,0,train
real_04935,0,train
real_04936,0,train
real_04937,0,test
real_04939,0,test
real_04940,0,train
real_04941,0,train
real_04942,0,train
real_04943,0,train
real_04944,0,train
real_04946,0,train
real_04947,0,valid
real_04948,0,train
real_04950,0,train
real_04951,0,train
real_04954,0,train
real_04955,0,test
real_04956,0,train
real_04958,0,train
real_04959,0,train
real_04960,0,train
real_04961,0,test
real_04962,0,train
real_04963,0,test
real_04964,0,train
real_04965,0,train
